;fecha;hr_00;hr_06;hr_12;hr_18
2174;2005-12-14;60,48;72,72;65,06;64,62
2175;2005-12-15;58,32;70,46;71,88;62,45
2176;2005-12-16;79,49;95,60;94,32;87,22
2177;2005-12-17;60,70;71,42;78,17;71,60
2178;2005-12-18;52,91;72,21;67,38;58,21
2179;2005-12-19;63,60;61,15;70,67;70,86
2180;2005-12-20;57,49;66,89;68,91;68,08
2181;2005-12-21;45,70;54,08;56,71;51,39
2182;2005-12-22;45,02;55,83;53,79;49,98
2183;2005-12-23;67,86;73,39;69,63;65,00
2184;2005-12-24;61,88;68,70;68,17;66,65
2185;2005-12-25;45,55;56,28;60,05;51,81
2186;2005-12-26;42,54;51,27;52,09;46,59
2187;2005-12-27;39,46;49,67;48,46;45,83
2188;2005-12-28;48,20;58,75;54,72;53,98
2189;2005-12-29;42,89;63,19;61,32;51,56
2190;2005-12-30;47,60;55,95;52,45;52,79
2191;2005-12-31;43,14;56,91;60,65;50,38
2192;2007-01-01;59,38;62,89;63,46;62,80
2193;2007-01-02;71,04;92,38;87,47;76,45
2194;2007-01-03;90,29;92,97;85,87;87,39
2195;2007-01-04;81,88;86,51;83,24;87,61
2196;2007-01-05;69,54;74,54;76,28;73,36
2197;2007-01-06;62,41;69,57;66,46;66,27
2198;2007-01-07;67,25;74,03;77,01;74,72
2199;2007-01-08;71,11;78,69;79,19;74,19
2200;2007-01-09;59,24;68,64;66,99;62,30
2201;2007-01-10;59,25;67,71;70,53;64,73
2202;2007-01-11;66,76;92,27;89,05;71,38
2203;2007-01-12;74,16;79,22;78,39;76,59
2204;2007-01-13;46,91;60,54;61,25;52,87
2205;2007-01-14;52,73;60,46;60,60;58,83
2206;2007-01-15;45,47;59,42;57,88;50,58
2207;2007-01-16;46,55;55,08;57,08;51,72
2208;2007-01-17;56,03;61,59;63,50;59,41
2209;2007-01-18;60,46;67,60;68,31;64,77
2210;2007-01-19;62,48;76,75;78,89;70,32
2211;2007-01-20;49,74;61,12;60,46;52,47
2212;2007-01-21;50,36;53,37;55,05;54,06
2213;2007-01-22;52,68;56,35;56,99;56,24
2214;2007-01-23;55,47;64,76;62,76;57,49
2215;2007-01-24;66,91;95,92;89,34;73,06
2216;2007-01-25;74,38;85,65;89,15;74,44
2217;2007-01-26;88,44;93,93;93,45;90,97
2218;2007-01-27;78,96;85,73;82,71;79,76
2219;2007-01-28;65,89;73,27;75,48;71,64
2220;2007-01-29;53,77;59,77;58,66;56,96
2221;2007-01-30;54,43;62,17;62,19;58,67
2222;2007-01-31;54,49;68,24;71,65;62,43
2223;2007-02-01;55,92;60,62;62,15;61,28
2224;2007-02-02;46,37;59,55;61,09;51,13
2225;2007-02-03;45,25;55,40;56,68;51,60
2226;2007-02-04;85,79;90,37;84,73;89,73
2227;2007-02-05;89,07;90,59;84,07;85,99
2228;2007-02-06;67,41;82,14;77,06;71,92
2229;2007-02-07;53,59;72,07;71,43;70,46
2230;2007-02-08;60,88;61,81;64,57;64,04
2231;2007-02-09;66,72;66,31;67,52;73,03
2232;2007-02-10;72,59;71,48;78,70;72,85
2233;2007-02-11;70,52;77,38;80,64;75,18
2234;2007-02-12;64,57;74,44;72,75;66,89
2235;2007-02-13;63,41;64,77;64,45;60,00
2236;2007-02-14;58,63;63,55;65,19;60,63
2237;2007-02-15;61,85;65,99;70,85;66,08
2238;2007-02-16;82,47;98,47;97,07;97,50
2239;2007-02-17;86,54;79,60;83,63;85,78
2240;2007-02-18;74,96;77,56;79,80;78,19
2241;2007-02-19;63,42;70,34;69,77;64,97
2242;2007-02-20;65,08;68,04;77,66;77,34
2243;2007-02-21;69,23;71,56;82,52;82,72
2244;2007-02-22;71,78;78,93;80,78;74,46
2245;2007-02-23;68,74;76,98;74,57;69,38
2246;2007-02-24;83,41;84,17;86,35;83,82
2247;2007-02-25;65,39;76,75;74,96;70,87
2248;2007-02-26;73,52;78,63;81,34;79,02
2249;2007-02-27;84,04;85,12;88,62;85,52
2250;2007-02-28;83,97;94,76;85,87;85,84
2251;2007-03-01;85,24;89,91;88,61;89,05
2252;2007-03-02;58,70;69,95;66,03;60,86
2253;2007-03-03;74,73;75,59;83,28;75,50
2254;2007-03-04;95,44;94,89;96,54;96,84
2255;2007-03-05;92,99;91,97;92,42;92,93
2256;2007-03-06;84,19;91,57;90,53;89,96
2257;2007-03-07;94,69;93,96;96,64;95,62
2258;2007-03-08;98,31;97,44;97,65;97,58
2259;2007-03-09;81,48;84,11;80,41;80,34
2260;2007-03-10;77,50;80,37;80,84;80,02
2261;2007-03-11;73,29;84,78;83,56;77,41
2262;2007-03-12;74,65;82,06;81,42;77,23
2263;2007-03-13;75,02;83,56;81,21;76,44
2264;2007-03-14;81,90;80,43;82,93;84,14
2265;2007-03-15;81,47;87,56;87,75;84,02
2266;2007-03-16;88,94;86,27;88,45;89,50
2267;2007-03-17;87,42;88,45;88,68;89,43
2268;2007-03-18;84,76;90,22;89,66;88,15
2269;2007-03-19;84,85;87,37;86,73;85,40
2270;2007-03-20;80,94;85,62;85,99;83,55
2271;2007-03-21;77,94;80,86;83,07;80,75
2272;2007-03-22;79,23;84,56;84,19;82,24
2273;2007-03-23;88,25;89,11;88,77;87,42
2274;2007-03-24;79,42;85,50;84,38;81,91
2275;2007-03-25;88,26;91,90;94,66;95,00
2276;2007-03-26;97,59;94,98;97,95;96,67
2277;2007-03-27;99,90;96,30;99,01;99,25
2278;2007-03-28;99,30;99,59;99,71;99,07
2279;2007-03-29;97,51;98,77;98,60;97,87
2280;2007-03-30;98,12;96,20;97,77;98,28
2281;2007-03-31;97,96;85,16;91,19;95,35
2282;2007-04-01;98,93;97,92;98,15;98,73
2283;2007-04-02;91,96;93,01;92,69;92,48
2284;2007-04-03;88,75;87,58;90,33;90,14
2285;2007-04-04;82,41;89,22;87,83;83,65
2286;2007-04-05;81,24;86,16;85,57;81,62
2287;2007-04-06;94,10;92,16;93,36;92,15
2288;2007-04-07;89,08;86,38;91,41;94,37
2289;2007-04-08;76,98;83,41;84,06;80,93
2290;2007-04-09;78,65;85,30;84,21;80,68
2291;2007-04-10;91,69;93,98;94,00;93,36
2292;2007-04-11;93,00;94,98;91,32;90,26
2293;2007-04-12;64,35;72,94;68,25;65,17
2294;2007-04-13;68,44;76,58;75,30;71,12
2295;2007-04-14;88,22;86,90;88,10;87,01
2296;2007-04-15;86,99;86,81;89,72;85,03
2297;2007-04-16;90,97;96,59;92,65;91,87
2298;2007-04-17;97,67;96,75;98,03;98,65
2299;2007-04-18;92,67;92,60;92,54;92,30
2300;2007-04-19;82,73;82,47;83,09;81,84
2301;2007-04-20;94,17;92,05;90,25;93,42
2302;2007-04-21;85,10;90,10;86,64;85,20
2303;2007-04-22;95,08;96,50;94,68;95,46
2304;2007-04-23;91,53;91,58;91,38;91,30
2305;2007-04-24;76,25;76,05;75,27;74,83
2306;2007-04-25;69,23;73,82;74,28;71,71
2307;2007-04-26;76,76;81,44;80,18;77,38
2308;2007-04-27;78,47;83,59;82,73;79,80
2309;2007-04-28;83,86;88,42;86,86;84,54
2310;2007-04-29;83,20;86,80;85,62;83,52
2311;2007-04-30;;91,30;92,55;92,41
2312;2007-05-01;94,94;;;
2313;2007-05-02;88,77;95,11;92,35;90,78
2314;2007-05-03;96,68;92,72;94,64;95,25
2315;2007-05-04;96,03;96,60;96,06;96,79
2316;2007-05-05;90,84;88,02;86,97;89,63
2317;2007-05-06;83,46;82,61;83,24;84,68
2318;2007-05-07;68,53;69,04;70,15;69,30
2319;2007-05-08;67,39;68,38;69,41;68,36
2320;2007-05-09;78,21;82,39;82,62;79,77
2321;2007-05-10;78,85;81,21;79,54;79,22
2322;2007-05-11;87,64;90,19;88,90;88,65
2323;2007-05-12;75,48;80,12;78,94;76,48
2324;2007-05-13;;87,41;87,20;88,42
2325;2007-05-14;90,14;;;
2326;2007-05-15;91,47;90,87;91,53;91,83
2327;2007-05-16;73,01;78,16;73,05;70,09
2328;2007-05-17;67,00;70,89;70,13;66,21
2329;2007-05-18;80,41;79,82;81,82;81,45
2330;2007-05-19;73,90;81,61;77,18;75,91
2331;2007-05-20;78,84;79,67;80,56;79,28
2332;2007-05-21;82,22;81,38;82,33;83,07
2333;2007-05-22;75,06;76,02;77,18;74,21
2334;2007-05-23;76,07;72,27;71,61;73,56
2335;2007-05-24;75,15;80,33;79,22;76,51
2336;2007-05-25;79,47;84,11;83,27;80,30
2337;2007-05-26;85,08;88,19;88,53;86,86
2338;2007-05-27;68,46;69,62;68,27;66,57
2339;2007-05-28;68,02;67,73;65,73;66,66
2340;2007-05-29;76,68;78,73;77,47;75,50
2341;2007-05-30;77,73;74,89;76,62;75,57
2342;2007-05-31;82,85;82,60;83,50;84,76
2343;2007-06-01;71,67;73,02;72,76;72,85
2344;2007-06-02;53,21;61,64;62,17;57,76
2345;2007-06-03;58,97;56,98;60,10;59,94
2346;2007-06-04;59,72;64,61;67,93;63,51
2347;2007-06-05;64,00;74,52;73,42;68,43
2348;2007-06-06;71,97;75,65;74,82;74,10
2349;2007-06-07;73,64;81,18;76,72;72,85
2350;2007-06-08;76,83;83,81;80,28;82,20
2351;2007-06-09;81,42;83,84;83,42;82,07
2352;2007-06-10;76,15;78,70;74,41;75,74
2353;2007-06-11;76,73;77,91;77,30;75,86
2354;2007-06-12;77,32;75,27;76,02;75,32
2355;2007-06-13;73,07;81,88;80,64;74,66
2356;2007-06-14;82,00;84,26;85,74;82,42
2357;2007-06-15;87,74;88,38;87,12;89,61
2358;2007-06-16;84,19;83,73;85,89;85,34
2359;2007-06-17;76,14;82,00;80,81;80,56
2360;2007-06-18;58,12;58,70;63,26;60,37
2361;2007-06-19;81,03;78,08;79,11;79,77
2362;2007-06-20;;90,36;91,08;90,26
2363;2007-06-21;74,80;;;
2364;2007-06-22;86,66;87,21;82,68;86,05
2365;2007-06-23;55,67;59,06;57,03;55,00
2366;2007-06-24;57,53;58,90;55,75;56,50
2367;2007-06-25;60,15;66,07;64,97;61,04
2368;2007-06-26;77,48;79,03;80,68;77,14
2369;2007-06-27;78,00;86,17;83,54;80,49
2370;2007-06-28;83,17;84,14;84,23;82,41
2371;2007-06-29;80,31;83,38;84,71;81,42
2372;2007-06-30;78,29;82,66;80,23;77,59
2373;2007-07-01;87,27;89,88;88,43;88,37
2374;2007-07-02;87,43;87,10;87,25;88,35
2375;2007-07-03;82,92;84,42;85,86;83,57
2376;2007-07-04;81,84;85,55;86,11;83,86
2377;2007-07-05;87,94;88,82;90,11;89,18
2378;2007-07-06;54,29;64,11;66,12;61,24
2379;2007-07-07;54,29;56,11;53,96;51,55
2380;2007-07-08;53,48;54,25;54,63;56,32
2381;2007-07-09;55,99;66,45;61,49;55,74
2382;2007-07-10;63,22;67,36;64,93;64,86
2383;2007-07-11;66,36;68,96;69,83;66,22
2384;2007-07-12;61,17;67,95;67,67;63,93
2385;2007-07-13;69,19;66,98;69,73;68,09
2386;2007-07-14;66,71;70,74;71,44;69,23
2387;2007-07-15;66,15;71,02;70,33;68,00
2388;2007-07-16;63,93;73,48;74,59;67,37
2389;2007-07-17;72,01;76,92;77,13;75,91
2390;2007-07-18;73,15;71,98;75,65;73,43
2391;2007-07-19;59,11;68,01;66,68;61,43
2392;2007-07-20;48,62;55,90;54,79;50,24
2393;2007-07-21;52,46;56,85;56,87;52,21
2394;2007-07-22;52,22;51,54;52,70;52,00
2395;2007-07-23;55,60;42,83;48,90;56,31
2396;2007-07-24;73,14;74,38;76,00;76,57
2397;2007-07-25;71,19;65,98;72,43;73,20
2398;2007-07-26;68,36;69,90;70,53;69,84
2399;2007-07-27;53,23;56,14;56,83;54,04
2400;2007-07-28;61,35;66,76;64,77;63,30
2401;2007-07-29;57,63;60,62;59,96;58,16
2402;2007-07-30;64,79;61,90;64,05;65,77
2403;2007-07-31;66,48;76,46;75,41;68,10
2404;2007-08-01;72,18;75,61;76,05;73,98
2405;2007-08-02;57,79;62,69;62,70;60,05
2406;2007-08-03;81,33;73,11;81,19;80,84
2407;2007-08-04;73,61;83,36;77,62;75,95
2408;2007-08-05;71,99;73,27;76,65;74,00
2409;2007-08-06;78,66;75,66;77,13;77,88
2410;2007-08-07;51,44;57,31;57,14;53,50
2411;2007-08-08;54,33;58,45;59,01;56,37
2412;2007-08-09;74,50;77,85;77,59;77,16
2413;2007-08-10;60,97;62,48;61,31;60,33
2414;2007-08-11;;48,04;51,18;48,62
2415;2007-08-12;55,10;;;
2416;2007-08-13;73,59;69,14;70,92;72,30
2417;2007-08-14;81,03;84,98;85,53;86,55
2418;2007-08-15;46,88;49,28;44,31;46,88
2419;2007-08-16;64,10;64,05;62,47;61,08
2420;2007-08-17;;67,17;69,27;69,43
2421;2007-08-18;68,40;;;
2422;2007-08-19;81,99;80,19;79,05;87,13
2423;2007-08-20;73,92;83,92;81,52;78,41
2424;2007-08-21;75,39;76,20;73,46;73,94
2425;2007-08-22;81,51;79,63;82,01;81,27
2426;2007-08-23;74,52;75,75;78,49;75,46
2427;2007-08-24;55,77;63,37;61,07;59,45
2428;2007-08-25;71,09;73,83;68,30;63,36
2429;2007-08-26;81,12;69,84;73,83;83,11
2430;2007-08-27;52,75;62,68;60,98;54,45
2431;2007-08-28;50,39;55,58;56,13;53,62
2432;2007-08-29;60,45;67,75;68,01;63,63
2433;2007-08-30;71,50;77,72;77,66;72,73
2434;2007-08-31;71,17;74,34;75,54;74,80
2435;2007-09-01;73,87;77,91;75,85;78,01
2436;2007-09-02;82,87;84,68;86,07;85,13
2437;2007-09-03;80,80;80,96;80,90;80,43
2438;2007-09-04;67,28;68,74;68,65;69,31
2439;2007-09-05;51,13;61,29;52,54;55,52
2440;2007-09-06;82,41;87,46;90,58;85,07
2441;2007-09-07;83,21;85,81;83,04;83,71
2442;2007-09-08;64,12;78,12;75,39;68,53
2443;2007-09-09;59,20;73,53;69,28;61,53
2444;2007-09-10;77,11;85,92;84,68;82,35
2445;2007-09-11;95,42;92,62;93,67;94,26
2446;2007-09-12;95,14;95,71;95,60;94,71
2447;2007-09-13;98,87;97,89;97,54;98,36
2448;2007-09-14;94,52;94,27;95,63;92,21
2449;2007-09-15;92,76;94,47;93,79;91,69
2450;2007-09-16;94,35;94,18;95,17;94,38
2451;2007-09-17;95,30;95,59;95,31;95,36
2452;2007-09-18;91,98;92,42;93,24;92,85
2453;2007-09-19;77,12;75,20;78,46;75,91
2454;2007-09-20;81,56;83,36;83,89;80,90
2455;2007-09-21;86,55;83,58;82,58;80,52
2456;2007-09-22;72,28;84,31;81,30;74,64
2457;2007-09-23;72,11;74,40;72,17;68,95
2458;2007-09-24;71,39;74,57;74,24;73,55
2459;2007-09-25;70,79;76,61;76,94;72,20
2460;2007-09-26;71,84;77,87;76,56;72,90
2461;2007-09-27;77,76;79,72;79,42;78,06
2462;2007-09-28;66,52;71,13;71,22;67,78
2463;2007-09-29;67,63;71,38;72,19;69,40
2464;2007-09-30;61,68;66,70;66,13;62,11
2465;2007-10-01;86,98;92,55;96,31;93,22
2466;2007-10-02;86,04;87,49;85,84;86,48
2467;2007-10-03;70,15;84,15;80,63;72,64
2468;2007-10-04;89,38;92,13;90,57;90,67
2469;2007-10-05;93,20;95,93;95,75;93,92
2470;2007-10-06;79,96;78,51;78,95;78,48
2471;2007-10-07;61,34;70,87;65,22;63,91
2472;2007-10-08;69,50;72,58;70,29;68,49
2473;2007-10-09;95,34;95,30;94,58;95,21
2474;2007-10-10;83,37;84,02;84,52;83,64
2475;2007-10-11;90,22;91,07;90,30;89,30
2476;2007-10-12;94,29;91,65;89,28;91,31
2477;2007-10-13;89,32;89,54;89,12;88,81
2478;2007-10-14;83,13;84,23;83,58;82,42
2479;2007-10-15;82,72;84,46;85,48;84,17
2480;2007-10-16;79,37;82,09;81,33;79,78
2481;2007-10-17;69,53;79,53;78,67;73,38
2482;2007-10-18;76,74;80,54;83,04;78,29
2483;2007-10-19;74,94;86,91;84,30;79,29
2484;2007-10-20;76,36;71,38;74,44;73,38
2485;2007-10-21;58,20;72,25;67,97;58,31
2486;2007-10-22;61,73;73,44;71,87;65,42
2487;2007-10-23;68,23;67,82;68,07;67,94
2488;2007-10-24;63,37;65,99;66,75;62,47
2489;2007-10-25;78,34;83,93;86,24;80,75
2490;2007-10-26;72,97;70,37;74,10;70,61
2491;2007-10-27;50,18;64,69;61,22;56,16
2492;2007-10-28;70,61;72,42;72,64;71,13
2493;2007-10-29;77,02;87,37;81,09;76,35
2494;2007-10-30;79,12;86,40;89,70;84,34
2495;2007-10-31;92,53;89,83;90,50;92,60
2496;2007-11-01;64,46;71,56;68,24;67,76
2497;2007-11-02;59,30;72,29;63,03;61,22
2498;2007-11-03;55,76;60,53;61,02;58,49
2499;2007-11-04;51,27;53,14;53,37;51,89
2500;2007-11-05;60,62;60,91;62,61;62,22
2501;2007-11-06;61,65;70,54;71,01;68,53
2502;2007-11-07;61,06;73,89;69,59;62,41
2503;2007-11-08;74,07;79,38;80,91;75,78
2504;2007-11-09;75,99;82,30;77,33;73,82
2505;2007-11-10;65,54;71,27;67,73;65,13
2506;2007-11-11;57,41;61,93;61,95;60,42
2507;2007-11-12;53,85;60,22;58,26;55,14
2508;2007-11-13;90,99;86,64;92,52;91,98
2509;2007-11-14;63,86;61,39;62,67;62,93
2510;2007-11-15;60,11;67,49;67,67;64,99
2511;2007-11-16;59,83;64,44;63,66;61,48
2512;2007-11-17;75,62;76,57;81,57;77,74
2513;2007-11-18;82,48;83,25;82,22;82,49
2514;2007-11-19;66,61;67,66;68,87;68,09
2515;2007-11-20;51,30;63,87;64,63;59,61
2516;2007-11-21;52,62;61,63;61,43;57,63
2517;2007-11-22;65,51;73,13;70,25;66,22
2518;2007-11-23;72,23;78,75;75,04;71,34
2519;2007-11-24;68,02;69,41;69,83;69,12
2520;2007-11-25;54,62;64,89;64,59;58,48
2521;2007-11-26;59,43;71,38;71,36;67,39
2522;2007-11-27;52,52;66,96;64,51;58,01
2523;2007-11-28;43,26;53,48;51,90;46,62
2524;2007-11-29;50,10;55,95;54,91;51,30
2525;2007-11-30;51,50;56,00;56,38;53,23
2526;2007-12-01;53,25;59,64;56,82;55,08
2527;2007-12-02;63,11;65,28;69,84;63,59
2528;2007-12-03;58,13;69,08;72,00;61,82
2529;2007-12-04;65,63;76,12;74,80;68,83
2530;2007-12-05;53,98;57,40;56,64;54,98
2531;2007-12-06;49,63;52,42;54,45;51,97
2532;2007-12-07;44,20;62,40;58,45;54,08
2533;2007-12-08;43,02;60,95;56,89;47,81
2534;2007-12-09;40,35;55,90;56,72;46,70
2535;2007-12-10;70,71;69,18;70,24;71,28
2536;2007-12-11;50,57;64,33;65,17;61,06
2537;2007-12-12;48,72;56,86;58,42;52,61
2538;2007-12-13;46,45;51,85;52,37;47,81
2539;2007-12-14;56,78;66,00;70,06;60,34
2540;2007-12-15;46,39;58,94;53,88;50,78
2541;2007-12-16;51,37;61,93;61,09;56,55
2542;2007-12-17;48,35;60,10;60,99;53,43
2543;2007-12-18;46,02;59,37;60,13;51,69
2544;2007-12-19;53,21;64,86;64,67;57,56
2545;2007-12-20;44,59;57,84;57,36;49,19
2546;2007-12-21;41,83;51,41;51,04;44,77
2547;2007-12-22;48,69;53,00;51,91;49,41
2548;2007-12-23;70,47;83,24;70,22;64,22
2549;2007-12-24;73,52;79,04;76,95;75,26
2550;2007-12-25;63,82;71,11;74,82;68,26
2551;2007-12-26;64,37;72,10;70,74;69,09
2552;2007-12-27;65,59;70,46;70,62;69,37
2553;2007-12-28;82,42;86,24;86,45;83,86
2554;2007-12-29;68,68;76,69;77,66;71,20
2555;2007-12-30;58,03;58,32;56,83;53,50
2556;2007-12-31;46,66;61,97;67,87;57,16
2557;2008-01-01;43,96;73,95;64,01;58,31
2558;2008-01-02;44,62;52,80;50,13;46,83
2559;2008-01-03;47,32;57,00;57,50;51,97
2560;2008-01-04;51,42;58,65;62,37;58,38
2561;2008-01-05;63,13;60,01;63,78;62,32
2562;2008-01-06;44,89;57,15;64,26;49,45
2563;2008-01-07;55,01;53,39;54,14;53,89
2564;2008-01-08;42,62;63,29;59,19;44,84
2565;2008-01-09;46,81;61,27;72,12;56,16
2566;2008-01-10;69,37;66,11;68,24;62,60
2567;2008-01-11;42,06;59,38;51,34;41,78
2568;2008-01-12;36,09;51,43;49,25;42,39
2569;2008-01-13;49,00;57,26;57,66;53,09
2570;2008-01-14;54,99;63,48;63,61;59,68
2571;2008-01-15;61,77;66,90;72,55;65,91
2572;2008-01-16;64,91;78,10;71,90;66,47
2573;2008-01-17;52,03;66,05;65,94;57,15
2574;2008-01-18;55,09;60,80;61,09;54,94
2575;2008-01-19;54,49;70,74;66,17;57,39
2576;2008-01-20;53,20;57,41;57,83;54,87
2577;2008-01-21;42,84;54,11;54,35;49,38
2578;2008-01-22;46,38;55,21;54,73;51,82
2579;2008-01-23;68,36;59,56;67,46;66,74
2580;2008-01-24;71,25;79,36;79,30;70,47
2581;2008-01-25;73,67;74,17;80,34;73,30
2582;2008-01-26;66,41;68,34;76,33;70,81
2583;2008-01-27;81,73;66,63;86,52;81,85
2584;2008-01-28;93,44;80,22;93,32;95,52
2585;2008-01-29;94,28;96,08;94,10;92,78
2586;2008-01-30;91,58;85,39;85,37;91,07
2587;2008-01-31;91,77;87,14;89,17;93,62
2588;2008-02-01;82,47;87,86;85,72;85,28
2589;2008-02-02;78,81;85,94;87,98;83,86
2590;2008-02-03;64,55;74,08;73,67;68,17
2591;2008-02-04;61,59;73,30;72,86;68,27
2592;2008-02-05;57,74;70,81;72,26;65,52
2593;2008-02-06;57,67;70,48;69,50;63,42
2594;2008-02-07;58,64;70,28;73,92;63,64
2595;2008-02-08;98,22;94,36;94,02;97,63
2596;2008-02-09;86,64;88,58;84,54;85,60
2597;2008-02-10;82,69;84,89;82,24;76,03
2598;2008-02-11;73,02;77,37;77,98;78,58
2599;2008-02-12;75,81;76,72;80,47;77,89
2600;2008-02-13;71,19;81,82;81,74;78,60
2601;2008-02-14;59,42;69,41;67,73;63,96
2602;2008-02-15;55,33;68,55;67,92;64,32
2603;2008-02-16;64,07;67,76;67,24;60,80
2604;2008-02-17;61,03;70,54;68,95;64,77
2605;2008-02-18;59,69;77,46;74,36;65,74
2606;2008-02-19;67,62;79,34;78,30;69,96
2607;2008-02-20;62,00;80,96;82,29;79,66
2608;2008-02-21;66,69;64,00;69,99;73,92
2609;2008-02-22;81,96;84,57;81,54;91,56
2610;2008-02-23;85,07;96,49;95,00;92,24
2611;2008-02-24;74,53;86,60;85,83;83,00
2612;2008-02-25;75,20;93,81;87,43;81,90
2613;2008-02-26;83,06;88,00;90,29;79,14
2614;2008-02-27;86,49;90,60;91,12;86,26
2615;2008-02-28;82,15;86,90;88,74;83,51
2616;2008-02-29;96,27;92,38;93,43;94,42
2617;2008-03-01;93,67;93,83;97,36;95,24
2618;2008-03-02;89,40;87,40;84,50;88,97
2619;2008-03-03;95,68;92,81;94,12;95,02
2620;2008-03-04;89,18;86,93;89,51;85,04
2621;2008-03-05;76,93;84,83;82,94;81,32
2622;2008-03-06;75,16;75,93;78,32;78,49
2623;2008-03-07;80,97;80,46;83,41;82,79
2624;2008-03-08;63,79;76,75;77,54;71,97
2625;2008-03-09;80,07;83,12;87,51;81,58
2626;2008-03-10;67,49;71,55;71,61;71,37
2627;2008-03-11;75,28;82,66;82,32;79,40
2628;2008-03-12;79,05;78,02;84,56;79,30
2629;2008-03-13;77,91;81,48;81,85;77,10
2630;2008-03-14;80,99;85,78;86,02;84,41
2631;2008-03-15;75,77;79,18;78,25;76,07
2632;2008-03-16;70,01;75,54;75,40;72,29
2633;2008-03-17;67,09;79,56;78,90;72,86
2634;2008-03-18;65,48;79,67;81,76;66,45
2635;2008-03-19;67,77;66,95;63,30;67,89
2636;2008-03-20;84,52;82,51;82,04;80,27
2637;2008-03-21;64,47;81,51;80,23;66,97
2638;2008-03-22;84,83;86,30;86,68;85,50
2639;2008-03-23;87,37;88,57;85,97;86,77
2640;2008-03-24;77,83;84,77;84,36;80,94
2641;2008-03-25;69,77;83,30;77,13;73,54
2642;2008-03-26;86,98;87,34;86,66;84,76
2643;2008-03-27;92,60;91,13;88,12;91,99
2644;2008-03-28;83,93;86,26;84,73;83,44
2645;2008-03-29;87,31;86,52;84,82;87,82
2646;2008-03-30;76,63;81,25;78,81;85,37
2647;2008-03-31;84,48;75,76;81,91;84,39
2648;2008-04-01;81,69;83,43;83,72;81,61
2649;2008-04-02;83,88;86,93;86,30;87,96
2650;2008-04-03;79,96;82,79;83,28;80,95
2651;2008-04-04;64,50;77,17;75,92;67,75
2652;2008-04-05;62,20;77,24;77,50;64,33
2653;2008-04-06;57,93;67,80;67,55;62,51
2654;2008-04-07;64,85;70,40;69,55;63,73
2655;2008-04-08;67,16;72,41;69,00;68,22
2656;2008-04-09;54,35;69,25;71,75;59,61
2657;2008-04-10;76,40;85,79;83,57;80,09
2658;2008-04-11;80,39;87,28;87,79;81,84
2659;2008-04-12;74,71;64,59;67,23;72,28
2660;2008-04-13;61,01;73,28;68,08;64,57
2661;2008-04-14;56,79;62,39;62,48;59,69
2662;2008-04-15;49,14;67,00;65,59;59,87
2663;2008-04-16;43,64;54,73;55,43;47,97
2664;2008-04-17;57,00;70,80;71,39;59,61
2665;2008-04-18;50,20;68,10;65,57;55,35
2666;2008-04-19;54,09;62,21;62,15;60,71
2667;2008-04-20;73,05;80,32;82,79;77,59
2668;2008-04-21;60,76;66,65;68,51;65,10
2669;2008-04-22;60,92;75,18;75,26;65,08
2670;2008-04-23;61,16;75,23;73,34;65,07
2671;2008-04-24;66,37;77,60;78,32;70,62
2672;2008-04-25;52,21;72,78;69,75;59,31
2673;2008-04-26;78,79;68,23;71,62;71,07
2674;2008-04-27;86,36;81,78;83,04;85,73
2675;2008-04-28;51,19;60,26;60,88;54,03
2676;2008-04-29;51,05;53,84;54,27;50,82
2677;2008-04-30;56,10;69,10;68,17;63,87
2678;2008-05-01;58,76;66,15;66,45;57,66
2679;2008-05-02;69,04;75,38;74,76;69,58
2680;2008-05-03;79,00;81,37;80,72;82,09
2681;2008-05-04;76,33;81,58;74,58;78,19
2682;2008-05-05;79,42;78,78;79,08;77,57
2683;2008-05-06;70,85;83,60;82,56;73,83
2684;2008-05-07;57,77;75,46;72,54;64,81
2685;2008-05-08;57,81;70,63;69,46;60,96
2686;2008-05-09;45,77;56,61;56,33;48,54
2687;2008-05-10;49,20;57,93;56,55;50,57
2688;2008-05-11;49,78;58,31;59,33;52,87
2689;2008-05-12;66,05;71,53;70,35;67,81
2690;2008-05-13;63,85;74,26;73,58;66,89
2691;2008-05-14;54,75;63,93;64,25;56,56
2692;2008-05-15;60,37;71,14;71,89;63,03
2693;2008-05-16;66,18;81,46;80,51;69,22
2694;2008-05-17;58,95;73,35;69,63;60,80
2695;2008-05-18;70,47;75,96;81,59;72,75
2696;2008-05-19;77,26;81,24;81,09;76,34
2697;2008-05-20;83,98;88,46;92,00;83,86
2698;2008-05-21;87,34;90,52;87,72;85,87
2699;2008-05-22;68,99;76,54;76,39;76,37
2700;2008-05-23;91,94;81,81;83,33;86,96
2701;2008-05-24;62,36;62,83;63,65;67,05
2702;2008-05-25;61,73;76,36;71,38;66,14
2703;2008-05-26;53,80;63,25;59,92;53,41
2704;2008-05-27;74,92;76,05;82,29;81,60
2705;2008-05-28;51,66;63,21;57,58;54,46
2706;2008-05-29;46,18;49,65;48,83;46,26
2707;2008-05-30;63,86;67,20;64,95;60,30
2708;2008-05-31;50,96;59,21;58,23;50,85
2709;2008-06-01;51,19;58,62;59,38;52,88
2710;2008-06-02;69,34;68,47;72,00;68,22
2711;2008-06-03;80,17;88,69;81,90;83,17
2712;2008-06-04;84,35;83,67;88,61;85,76
